business_id,categories
ZYpcksKRac0tdoQMVGIy8g,"['Breakfast & Brunch', 'Restaurants']"
3OB5gQqibKGTzx9R1w7wKQ,"['Food', 'Breakfast & Brunch', 'Juice Bars & Smoothies', 'American (New)', 'Restaurants']"
IjsGdTutchuufjvMrX1C1A,"['Restaurants', 'Italian']"
ZxfD_uFfWgDMmtnX2jHFIQ,"['Italian', 'Cafes', 'Restaurants']"
MHUX3HRj-gtHlg-YTbIVzQ,"['Restaurants', 'Pizza', 'Italian']"
ZNo_PvKqG6zWvhSoS6USOQ,"['Bars', 'Nightlife', 'Restaurants']"
_c6EWrGrbqjDOk99aX3yLQ,"['Fast Food', 'Restaurants']"
Qmj5kB3b0yecXY2_arOWLQ,"['Pubs', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
yYbgcTsSWIRJNxFXoVuMQw,"['Seafood', 'Restaurants']"
NFMlj1TMVqzvo8jlQp0dUA,"['Vietnamese', 'Food', 'Ethnic Food', 'Soup', 'Specialty Food', 'Restaurants']"
sx3iUAQ_zmHu3Klb8zoHPA,"['Restaurants', 'Italian']"
iFVG7L-cG0u-w6KvpG4wCw,"['Chinese', 'Food', 'Ethnic Food', 'Specialty Food', 'Thai', 'Restaurants']"
modnOTYDsotSTmWKXBJvpA,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
atARVxH-1iiNKJgbSdxrHg,"['Food', 'Desserts', 'Mexican', 'Restaurants']"
-zFotxFhuF_t61LzrtW0Wg,"['Diners', 'Restaurants']"
XGq8HDuCs6iMFaSttZ5xfw,"['Pizza', 'Sandwiches', 'Salad', 'Restaurants']"
PCajBk4y7Z3f8txvnRMJZg,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']"
dyMptoBVSVfXma7ODMbxcw,"['Pakistani', 'Halal', 'Restaurants']"
PSg-nm2d7WLP3Jw2k75KFA,"['American (Traditional)', 'Fast Food', 'Chicken Wings', 'Restaurants']"
De_W_4vO4BEZBzYigcWdSw,"['Vegetarian', 'Vegan', 'Restaurants']"
0AOXM-nZqXro6LAT4EKqpw,"['Pizza', 'Restaurants']"
6fsRajc70u-xE_4O9oCb8g,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
JPqklvIjiKX7ryMup6k7aA,"['Barbeque', 'Restaurants']"
zMZyRZQHhnHnbchxKX9Yew,"['Food Court', 'Chinese', 'Restaurants']"
se0uUtiUmNzknbteA0z5Mg,"['Fast Food', 'Sandwiches', 'Restaurants']"
XOyrNbUoagGU2s8EXc1I9w,"['Burgers', 'Fast Food', 'Restaurants']"
cBhUsRLa2XppvRliPqR8_A,"['Breakfast & Brunch', 'Cafes', 'Sandwiches', 'Restaurants']"
qT4w8n27RBQ_slz_FiK0CQ,"['Breakfast & Brunch', 'Restaurants']"
j6xHBURTbsdA91aKcp2YLA,"['Food', 'Coffee & Tea', 'Cafes', 'Breakfast & Brunch', 'Restaurants']"
5Rtds_pTigLiIEOm5KSAPA,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']"
kqe8Ty1snM05sYHHeLDX9A,"['Food', 'Coffee & Tea', 'Cafes', 'Fast Food', 'Restaurants']"
OB_7Q8mHp31nz5ErAJ4cDA,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
ShJ3Qn8QbGF8jrk9F3ZY1Q,"['Greek', 'Restaurants']"
pMREe67NEipMdioVAeAAOw,"['Chinese', 'Restaurants']"
uOcqOnMHLpoVVNx2VNhlNQ,"['Restaurants', 'Italian']"
-5xC7s9Ujg5F-3xFXtM_kg,"['Restaurants', 'Italian']"
cEjyWr7veexi2gou06f0TQ,"['American (New)', 'Restaurants']"
oaWjFIeS4wENJdsl5rBRMw,"['Sandwiches', 'Restaurants']"
ZYAA7lfoMwkiSetiAHUpCQ,"['Fast Food', 'Restaurants']"
OlKX_FAE38BjfKsyjLQF5A,"['Burgers', 'American (New)', 'Restaurants']"
AodxqF6X4ux1m6XamYC02A,"['Comfort Food', 'Restaurants']"
A6DFzxQT5yBkwBBJsURRWQ,"['Vietnamese', 'Restaurants']"
BaO1s7SEdRuO4pgtOnrRtA,"['Food', 'Specialty Food', 'Fast Food', 'Chicken Wings', 'Restaurants']"
iMuKfVjInB_WMErhc7rdaQ,"['Fast Food', 'Restaurants']"
dQcVA7JVApPRdpaBbYJKcg,"['Pizza', 'Restaurants']"
28Hkn8H43zt3nxsctn6omw,"['Sushi Bars', 'Japanese', 'Restaurants']"
h7R_IMg3nss8I5nV7sbmfg,"['American (New)', 'Mexican', 'Tex-Mex', 'Restaurants']"
w2Mp69i6bKxhtl3FeQU0PA,"['Barbeque', 'Restaurants']"
nvKJkUIkGGtPiX6FSH8g7Q,"['Chinese', 'Restaurants']"
K8e8EQKnNWeaTIi5wsudSg,"['Pizza', 'Restaurants']"
eopVWkFQ_AB53m_17bCl-Q,"['American (New)', 'Restaurants']"
3gdhmJq9rw-XnhhFfWWn1A,"['Cafes', 'Restaurants']"
JkxRvYg5hR1YsulxJhNNzg,"['Mexican', 'Restaurants']"
dRxHjt418sFRxhyC-FwJtQ,"['Sandwiches', 'Restaurants']"
al0feyY6MvsY-YY5lIfFhA,"['Sandwiches', 'Restaurants']"
6zEje3dvGN9lZg7oOhQxfw,"['Soul Food', 'Restaurants']"
Rs6kOdxCB6Bdox7VsFTKzQ,"['Bakeries', 'Food', 'Cafes', 'Restaurants']"
kQSZ6yn2VuPsMfoq93KYbA,"['French', 'Restaurants']"
lrxoQH8u2X-XpQ38PLAgTQ,"['Bars', 'Wine Bars', 'Nightlife', 'Italian', 'Pizza', 'Restaurants']"
FmhzBQrpyUR8ROkzJyUYaw,"['Seafood', 'Sushi Bars', 'Japanese', 'Restaurants']"
nMu03dHOqfm1m9jEVg1l-w,"['Breakfast & Brunch', 'Restaurants']"
k-ZTmIRDeZUvwiCGN51szA,"['Bars', 'Cafes', 'Nightlife', 'Lounges', 'Restaurants']"
3Wxp8wNfUuYUohTpNMLotQ,"['Vietnamese', 'Restaurants']"
tLzitjzjjBSgdBpEE7Ae9w,"['Pizza', 'Sandwiches', 'Restaurants']"
5Fwwfw20IbIFWzVyAukZJw,"['Chinese', 'Restaurants']"
LSd_foHWMAb5Z9ghoZtM6w,"['Bars', 'Nightlife', 'Canadian (New)', 'Restaurants']"
Hcs11B8ExSVIXRldbiZ2Mw,"['Food', 'Comfort Food', 'Food Trucks', 'Restaurants']"
notMxQXE3BaBAgiD-o1jgg,"['Mexican', 'Restaurants']"
CzA4kOvd0rZU5i8nC5GvXg,"['Lebanese', 'Middle Eastern', 'Restaurants']"
eiYDLEWkGY6df3sb1z6evw,"['Bars', 'Tapas Bars', 'Nightlife', 'Lounges', 'Hookah Bars', 'Restaurants']"
mE31SR1RhKsAeo4MK1ra6g,"['American (New)', 'Restaurants']"
IyCwqORkMSmK4mAgAFHgnA,"['Tapas/Small Plates', 'Tapas Bars', 'Spanish', 'Restaurants']"
kvWf4Z4afJvWZdkCVxDyeg,"['German', 'Baden', 'Beer Garden', 'Restaurants']"
D2x-qxb3ViF8KwDOee2amA,"['Breakfast & Brunch', 'Diners', 'Restaurants']"
F3L5_nTQh-GqUd66IRqbsA,"['Breakfast & Brunch', 'Bars', 'Middle Eastern', 'Nightlife', 'Restaurants']"
jXwMec7aDs_hXKhSUvBHfw,"['Greek', 'American (New)', 'Mediterranean', 'Restaurants']"
vGVxER6H_1Vl21Kd8vkcpA,"['Greek', 'Restaurants']"
tfYwDvXmBU-oBbuxujSnOA,"['Food', 'Arts & Entertainment', 'Wineries', 'Sandwiches', 'Restaurants']"
I2nPfACCnDbuGRHB5wafWQ,"['German', 'Restaurants']"
s1-F-usKFAbZJgnKa3Qo3A,"['Burgers', 'Fast Food', 'Restaurants']"
i1YBOjQIG8XKQZuNPn1IKg,"['Polish', 'Restaurants']"
7ePJhfz2J8bO7nNcakCReA,"['Food Court', 'Restaurants']"
ZRGf2xsGIUw1pWmE7qc87Q,"['Burgers', 'American (Traditional)', 'Chicken Wings', 'Restaurants']"
grjeZhCQt_C72ZTPQtD4gA,"['American (New)', 'Restaurants']"
3P5WdYpaIgi3Eura7VpL5Q,"['Italian', 'Pizza', 'Restaurants']"
jO3zTRPsz69aqvr05gjWJg,"['Brasseries', 'Restaurants']"
RcpS0e64jxpygR_ncfKeWA,"['Cafes', 'Restaurants']"
hcfmPMH8-5ZI85R6dztehA,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
BW52sBPn1Hbeh3LPsGLFtA,"['Latin American', 'Mexican', 'Restaurants']"
XfVGU6WGZKc867spn2TImw,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
jf-D-0G0mRDEypvZ7yX-eg,"['Food', 'Desserts', 'Restaurants', 'Ice Cream & Frozen Yogurt', 'Italian']"
9kYrX6Md3G8jrS8Qe5d8aQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
pNcV8xFwAxNnDdYMbpYTTQ,"['Pizza', 'Restaurants']"
le-4m9rKxHVPB2l8GWLYcw,"['Restaurants', 'Italian']"
HmYznkqyzgPmRh-Eyf-ZDw,"['Restaurants', 'Turkish']"
bp0ybMOXsfLPsLfuITeVlg,"['American (Traditional)', 'Restaurants']"
ac8nkInkJF32DUM4VYW17Q,"['Vietnamese', 'Restaurants']"
J4d0dY8k71Osot0GypK2kg,"['Vietnamese', 'Noodles', 'Restaurants']"
Iw_qZEDbHv9Jr4eC_2lfKA,"['Mexican', 'Tex-Mex', 'Restaurants']"
4eiyUIimE3CsWZbZuBWnpA,"['Bakeries', 'Food', 'Coffee & Tea', 'Gluten-Free', 'Restaurants']"
wN1uy6ebV5TTBytWS1589w,"['Chinese', 'Restaurants']"
uWac2oaYNOjBuI5a_5fq8Q,"['Indian', 'Restaurants']"
Ruya2X9Z_8wP54qMt6-JDQ,"['Canadian (New)', 'Restaurants']"
6dmzRLVm1M25X8X699kBPw,"['Greek', 'Mediterranean', 'Restaurants']"
8AS3dlN-Y3UG26elbF-jgg,"['Indian', 'Restaurants']"
B1ZSw4L_KX_mXioyjEMfiw,"['Restaurants', 'Italian']"
_6MDHQQ-PeUJ9CP-MoKApA,"['Breakfast & Brunch', 'American (Traditional)', 'Sandwiches', 'Restaurants']"
JyDUduvvttZ8Hzc7RMqN8Q,"['Fast Food', 'Restaurants']"
JiWGjXYrq4ehNeRhKSZqcw,"['Thai', 'Sushi Bars', 'Japanese', 'Restaurants']"
kxyoLROlx4ZZj3bWuOC0IA,"['Japanese', 'Restaurants']"
8Jg4S5r79dh0l3rIbpVBcg,"['Sandwiches', 'Bars', 'Pizza', 'Nightlife', 'Restaurants']"
NL5HvWNxEx-9n_hagvxpeA,"['Bars', 'Cafes', 'Hookah Bars', 'Nightlife', 'Restaurants']"
O-1vZsYfFEtLIxulecV9Fw,"['Food', 'Bubble Tea', 'Taiwanese', 'Restaurants']"
yTilp8T2v_dZmNJQHbRoHw,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']"
aOlGzngiGZaoewGKAimjTA,"['Pubs', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
5m2HPI3fp6Eq565mlquL0w,"['Food', 'Burgers', 'Juice Bars & Smoothies', 'Salad', 'Restaurants']"
7l8vuNONLy2UeV8aMWg5Zg,"['Barbeque', 'Restaurants']"
bBXvquZvRnxfYqkHsYpTtQ,"['Breakfast & Brunch', 'Cafes', 'French', 'Restaurants']"
naWaLmfTO8bw-nabXzLaxg,"['Arts & Entertainment', 'Cafes', 'Arcades', 'Restaurants']"
Fj73x68afXtA388ajOe3qw,"['Breakfast & Brunch', 'Restaurants']"
Vatj2G_VEjhLoUlAnCDQPw,"['Coffee & Tea', 'Food', 'Cafes', 'Bars', 'Cocktail Bars', 'Nightlife', 'Restaurants']"
P3TFaom0CAdyAh9l8LwhtQ,"['Food Court', 'Chinese', 'Restaurants']"
azXr0xlsOKDDiICIFnXi1Q,"['Sandwiches', 'Restaurants']"
RBzDabMqb7Y6UljipSzQcA,"['Cafes', 'Restaurants']"
cE8IX3c8V47cBou08KsklA,"['Sushi Bars', 'Restaurants']"
nK8kRhoMDY_2HtKINuSfVQ,"['Coffee & Tea', 'Food', 'Ethnic Food', 'Specialty Food', 'African', 'Restaurants']"
GcOY0ngwMHDKykmhXPR7eg,"['Burgers', 'Fast Food', 'Restaurants']"
MKwuqXigIdGD9AsVboUBiA,"['Latin American', 'Mexican', 'Restaurants']"
rB6IWv6mW2IVjvgfvNGdHg,"['Mexican', 'Restaurants']"
XVew0ni2DC-4MkYmSrAFDw,"['Fast Food', 'Restaurants']"
z5VDVYI_fLEWCiicIg23Sg,"['Sushi Bars', 'Restaurants']"
4al-jj2H4VAbTx08jKGPVw,"['Indian', 'Buffets', 'Restaurants']"
4UG9uGnByKgoiuVpC0DthA,"['Chinese', 'Restaurants']"
8nRVcrTjHHxxO7T6mvCiGA,"['Food', 'Delicatessen', 'Cafes', 'Restaurants']"
4QoxJaVfDPKF5zV2brPDGg,"['Fast Food', 'Sandwiches', 'Restaurants']"
rffwxi_9qxrp20sHtEAopA,"['Thai', 'Japanese', 'Chinese', 'Restaurants']"
DN4kjoM0K31HR230i3n7WA,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
b93qjvQLDI8wUcQsqpINjg,"['Fast Food', 'Restaurants']"
NDdXOIKYD-vmFmpStGXbnA,"['Asian Fusion', 'Restaurants']"
4Xxn-AJVHo5r0wwBzdBpiw,"['Breakfast & Brunch', 'Restaurants']"
5lYvFBusDEJQL2SGh1GOIA,"['Japanese', 'Restaurants']"
DKtvQFjlLJKGwa0EFzj5bA,"['Breakfast & Brunch', 'Vegetarian', 'Restaurants']"
IEb6yPo95J0gLFDpwcUgWg,"['Fast Food', 'Sandwiches', 'Restaurants']"
5w0zSOvTqR9sC5Xvo8nbBA,"['Sandwiches', 'Restaurants']"
S2M710DcCQLCs1QXmsQbTw,"['Cafes', 'Taiwanese', 'Chinese', 'Restaurants']"
XQ3JL3uvqeMeDIl2qJ_Igg,"['Thai', 'Restaurants']"
Wv4nncFEUKgJzWZpKMQFYg,"['Bars', 'Wine Bars', 'Cocktail Bars', 'Nightlife', 'Gastropubs', 'Restaurants']"
v5xwwjS89KjOREvZdOUoPg,"['Sushi Bars', 'Japanese', 'Restaurants']"
Hj1FXxfvdke8qXABP0Yd-A,"['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants']"
k0xRPqsGNCPvnUqPGMqkhA,"['Japanese', 'Restaurants']"
dFXgRj_phCWvsXiS9_pBoA,"['Sandwiches', 'Restaurants']"
3zn5yjALes8-fxLvpO7_-A,"['Vietnamese', 'Restaurants']"
l-npaoUMhCy8HocKsuI-GQ,"['Modern European', 'American (Traditional)', 'Mediterranean', 'Restaurants']"
3zhQAE8jB3PAgDoL1FjNfw,"['Shanghainese', 'Szechuan', 'Dim Sum', 'Chinese', 'Restaurants']"
BITl2dc9hzsnzc0CPQf_JQ,"['Pizza', 'Restaurants']"
T4NYpm-fLUmSKa10pPpi8g,"['Sandwiches', 'Restaurants']"
yEvkmoIBNHfYI6IcjLcx7g,"['Hot Dogs', 'Restaurants']"
t6lvhOMRI0_AJrEqA7cd3g,"['Chinese', 'Restaurants']"
eEU1XtdASLqdAGKg0QDNdg,"['Food', 'Juice Bars & Smoothies', 'Breakfast & Brunch', 'American (New)', 'Restaurants']"
i3XzRwNm-r3C1TSn3JW4Rw,"['American (Traditional)', 'Restaurants']"
sUxx5m9X4YgW_nOfVE721A,"['Pizza', 'Sandwiches', 'Salad', 'Restaurants']"
UDxk5pvPlNvEtFM4KQ9m1A,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
SXH9pGs990abdNESsJl0IA,"['Food', 'Sandwiches', 'Butcher', 'Restaurants']"
Af2qmVsMCzpKEg4DxsCm2g,"['Mediterranean', 'Vegan', 'Restaurants']"
pVnUE5EeIaIbjXzaH7sLyw,"['Nightlife', 'Gastropubs', 'Beer Gardens', 'Bars', 'Restaurants']"
37HWJqE1uGcvMnqh1uARlw,"['Food', 'Diners', 'Food Trucks', 'Restaurants']"
QnhfhHUeURnpWBoZ-cexTw,"['Burgers', 'Fast Food', 'Restaurants']"
9Tjj3Zg-PPFCIUB_ITe30A,"['Food', 'Food Trucks', 'Vegan', 'Restaurants']"
bIfQTGchIKZ7YH_OKOaDjg,"['Breakfast & Brunch', 'Restaurants']"
EKTI4-C3DhOXAH4nQkXSVQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
y-7MgH1zwW3vagfSLlmZUw,"['Food', 'Desserts', 'American (New)', 'Mediterranean', 'Restaurants']"
qvBSGEMA_BOx_0GpD-Nw-w,"['Pubs', 'Bars', 'Nightlife', 'Canadian (New)', 'Restaurants']"
iy8WqEcmkVygsJ--QMK0Zw,"['Pubs', 'Bars', 'Cafes', 'Nightlife', 'Restaurants']"
xuRi-Fpbs6a1TUjdrBbeKA,"['Gluten-Free', 'Colombian', 'Latin American', 'Restaurants']"
ShNyFQZ0ULb1ahBJGNHU5Q,"['Cafes', 'Restaurants']"
UTQmQNK82mBnRYmPLdK6MQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
30T84H-0b9-Ft0KqbpKmKQ,"['Middle Eastern', 'Diners', 'Restaurants']"
kx-sqdObTDUqO2g-u2FTag,"['Mexican', 'Restaurants']"
BH4ky1-owYRtIKRZ0bw9Rw,"['Korean', 'Tapas Bars', 'Restaurants']"
L1VUpDH5bpJ3Kx6q4nRu5w,"['Burgers', 'Restaurants']"
jS3cHd1E5TuUZbQWpBZqVg,"['Irish', 'American (New)', 'Restaurants']"
sbZx62E3iv99DZB5EXxWqw,"['Sandwiches', 'Restaurants']"
f2eVsiYVUuDKElCP_tMEcw,"['Buffets', 'Restaurants']"
9g0uiT69i5kcK_6hTPI1zw,"['Sandwiches', 'Restaurants']"
Zo-nHAbO5cWw6YYkBuXslA,['Restaurants']
W14RI0JIQrUg6JazBwcNqw,"['Thai', 'Food Stands', 'Restaurants']"
I6lnbOahIb_2SxdcuDOuzQ,"['Breakfast & Brunch', 'Bars', 'Gay Bars', 'Nightlife', 'Restaurants']"
xOy3lZcDvGp40BI5x-PR9w,"['American (New)', 'Restaurants']"
3EAF9e45FH01odIIglru3g,"['Mexican', 'Restaurants']"
ru8XFL7seK3ta0H5hucO2w,"['Breakfast & Brunch', 'Cafes', 'Mediterranean', 'Restaurants']"
IV7joPgmc6yg0WDNKh0SVg,"['Bars', 'Cafes', 'Nightlife', 'Restaurants']"
EnQewGyKYsME5gchmyvsPg,"['Russian', 'Restaurants']"
IonLYduw8wMSDrJvyl8b5w,"['Filipino', 'Restaurants']"
5Jjw0ZLvjQC97rZS73CDBw,"['Breakfast & Brunch', 'Restaurants']"
o3zG1_BPxpcNAsbqDgCjjQ,"['Fast Food', 'Restaurants']"
xr2szu7jYIWbj4tlKef61w,"['Italian', 'Pizza', 'Restaurants']"
dHDJmPf0SIkL3ZJ8mpHffQ,"['American (New)', 'Restaurants']"
8KCsKouVZYtpRB0fniPrdg,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']"
ruQnjajzpldwzPbYQ1gDog,"['Nightlife', 'Bars', 'Sports Bars', 'Canadian (New)', 'Restaurants']"
FfJnaxfd18NMB5WP41OQdQ,"['Mexican', 'Restaurants']"
7RdRzMCJrvdCf6sUGkMfDw,"['Burgers', 'Restaurants']"
ljx5LTH8Ksl_KoyYZlyH8Q,"['Barbeque', 'Restaurants']"
9POSNBQpkDxcOlbxSp6-4Q,"['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
WW2usZ_qGahfXGA5rhKvZw,"['Food', 'Breakfast & Brunch', 'Juice Bars & Smoothies', 'Sandwiches', 'Restaurants']"
SdCSnfkgLUxDCOOdA0Gnug,"['Mexican', 'Restaurants']"
PtliQzV7TJPusYbts3LJ9w,"['Burgers', 'Sandwiches', 'Restaurants']"
iQLL_-ZElKTmVuDsOUshvg,"['Food', 'Juice Bars & Smoothies', 'Cafes', 'Restaurants']"
2GIfUchYadO_ulge3B6nlA,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']"
78memCK8_SIhoqABWpeRuw,"['Turkish', 'Cafes', 'Restaurants']"
iZ3mPsUct87y-yBGm_8CrQ,"['Mexican', 'Restaurants']"
jptSDzDj9XS82tlJk7T1mg,"['German', 'Food', 'Coffee & Tea', 'Cafes', 'Restaurants']"
mPmD3vvjGZTMK2ZY3CenIQ,"['Asian Fusion', 'Japanese', 'Chinese', 'Restaurants']"
fH6GxDUazIaEhz15TiFC9Q,"['Steakhouses', 'Sushi Bars', 'Restaurants']"
rabX3XTO9jtf-OqUunfGvw,"['Food', 'Ice Cream & Frozen Yogurt', 'Cafes', 'Restaurants']"
6hkBh8U1iYrZHofoUykUgA,"['Burgers', 'Bars', 'Nightlife', 'Restaurants']"
QOBjV4bW_9chZrMinzBrUA,"['Sushi Bars', 'Japanese', 'Restaurants']"
HF8c5Gg-lBVyG4LG-T0tag,"['Fish & Chips', 'Restaurants']"
Ette3OwxfQ-BCuGYMqHJ0Q,"['Fast Food', 'Restaurants']"
uoTkX6kFvuYsvuTb8cSZHQ,"['Food', 'Delicatessen', 'Sandwiches', 'Restaurants']"
hAgtic2abji61215w8_OVw,"['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Sports Bars', 'Restaurants']"
xtILEOnfawaqdRhg3mXSyg,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']"
KPUx1NfJTEjWuAVPCsjlYg,"['Mexican', 'Restaurants']"
Ip171EYpuAzZkSZUHz4Y2w,"['Food', 'Food Trucks', 'Barbeque', 'Restaurants']"
vXNrH3IRs_51_mvmsfMNWA,"['Indian', 'Restaurants']"
wa0Oxy_jnM-OscL-BNa1Sg,"['Steakhouses', 'Sushi Bars', 'Japanese', 'Restaurants']"
BuBZfd4a6v6hLw22UoIW6Q,"['Food', 'Canadian (New)', 'Food Trucks', 'Restaurants']"
KgbCo7ZDFc5bY7w09PReGQ,"['Breakfast & Brunch', 'American (New)', 'Restaurants']"
jawWFUtSkemeqmqAxnAvhQ,"['American (Traditional)', 'Restaurants']"
ftvkwClgXvCBYwnMTTVMsw,"['Food', 'Seafood', 'Street Vendors', 'Seafood Markets', 'Specialty Food', 'Restaurants']"
fTV6_5Lu21wkOVYwl02Crw,"['Spanish', 'Restaurants']"
zIML0MERIGOwRlLqXltssw,"['Middle Eastern', 'Sandwiches', 'Restaurants']"
5-yt60idN9-CaiXlEoiz8g,"['American (Traditional)', 'Restaurants']"
_INaOLXnLK4cvX32CowuKw,"['Italian', 'Pizza', 'Restaurants']"
qFL5lY8_Tua2e8LMnd9IRA,"['Cafes', 'Restaurants']"
TVMHMz7-N5nikNG6lVxAHA,"['Sandwiches', 'Vegan', 'Restaurants']"
0Wv-7RqDZGRIyLzOM5cdlg,"['Vietnamese', 'Asian Fusion', 'Food Court', 'Restaurants']"
EqrOAyElnB4vn5sX4GAksA,"['Food', 'Patisserie/Cake Shop', 'Gluten-Free', 'Restaurants']"
oQEMnsiqtvRb-AsWqvlzzA,"['Art Galleries', 'Arts & Entertainment', 'Cafes', 'Shopping', 'Restaurants']"
qoBHcb7UIXHg3eubD5lqcg,"['Restaurants', 'Italian']"
HiVvm7ey0mm-EIR3T3EkVg,"['Burgers', 'Fast Food', 'Restaurants']"
Nkv5TGu9HIOD-jjzfVD9fw,"['Diners', 'Restaurants']"
dWEXG9aimhOXkbP4yw4UMg,"['Turkish', 'Mediterranean', 'Restaurants']"
0o3t16CHwlhl-44fuuhYaQ,"['Vietnamese', 'Mexican', 'Restaurants']"
CtgGFr4dDWxgHNP5QyF0WA,"['Food', 'Hot Dogs', 'Food Trucks', 'Restaurants']"
xFw25DRFCY9W7Koc07xWpw,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
Hi1eTIyZ9QA3RATHrVVl7g,"['Food', 'Breakfast & Brunch', 'Coffee & Tea', 'Restaurants']"
jEyv3Z9DzhKZ_ko5SmmJhA,"['Fast Food', 'Restaurants']"
AoikM9ZL-0yFdIgVFAvRkQ,"['American (New)', 'Restaurants']"
1yNJy2fxEF__dKFEYgTcFg,"['Cafes', 'Restaurants']"
PuB3jcwahtAkxQZy6f-D1A,"['Food', 'Delicatessen', 'Restaurants', 'Coffee & Tea', 'Italian']"
q4khSPgiGK9MoTu2NC2yTA,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
kehNBL2Kz56mHZk8o8jG0w,"['Bakeries', 'Food', 'Cafes', 'Restaurants']"
YZnpM9gWRIKAZmlzPDBvDw,"['Cafes', 'Restaurants']"
oR7pfPCV5UAh8hahzFjnaA,"['Pizza', 'Sandwiches', 'Salad', 'Restaurants']"
dkrivVPJors-L6JcNyGY7g,"['Sandwiches', 'Restaurants']"
zUXC9zZApdSehZVbT7cgYg,"['Bars', 'Beer Garden', 'German', 'Dive Bars', 'Nightlife', 'Rhinelandian', 'Restaurants']"
rTgds3-gblUqkwRI-Zwfjw,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']"
RQYsXLFFefpCNkWkJ3gCnA,"['Food', 'Desserts', 'Restaurants', 'Salad', 'Italian']"
DCjipxC0uzhrPd_eXDjqFg,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
ejcnzdNMYQpohnnhLPLtLw,"['American (New)', 'Restaurants']"
2Nf2NqvfkrpCecdoB6-e2g,"['Mexican', 'Restaurants']"
Ajvt6mXYNeqlbOkW5lrGfQ,"['Ramen', 'Japanese', 'Restaurants']"
EDIhEegxgXva7jWoJzL1FA,"['Vietnamese', 'Asian Fusion', 'Restaurants']"
8OCAg8AEC2XB4q56CcwgeA,"['Pizza', 'Restaurants']"
PiW4EMnbqjq-HUUrbDtwkw,"['Kosher', 'Food', 'Delis', 'Grocery', 'Restaurants']"
6t9AhPny9pkVgkxoP7LqYQ,"['Food', 'Desserts', 'Bubble Tea', 'Japanese', 'Restaurants']"
jF4HlY9D4lUZxNcIUtNG3Q,"['Delis', 'Restaurants']"
XziiAJUc8cgj3McljtnYVw,"['Burgers', 'American (Traditional)', 'Sandwiches', 'Restaurants']"
EXl_yEmM-2uyo85zggkVxw,"['Chinese', 'Restaurants']"
Okt0-WIar4tjXiktFKJ3-A,"['Pizza', 'Restaurants']"
5alfXfLdbUQmrNcwaVXiog,"['Sushi Bars', 'Japanese', 'Restaurants']"
-nVb-85KJk5G14cON3gM6w,"['Food', 'Barbeque', 'Food Trucks', 'Restaurants']"
NmEXZjVH9Mq0Vy63hSDMDA,"['Food', 'Mexican', 'Food Trucks', 'Restaurants']"
lOBHCE5dnQdiBUWGahv8Pg,"['Burgers', 'American (Traditional)', 'Chicken Wings', 'Restaurants']"
aAG5kJU_8t9QS_pEXPI7sw,"['Mexican', 'Restaurants']"
C4WKOmFlw9UHTe6AYaC_ig,"['Ethiopian', 'Restaurants']"
GAnFEbpi2tcIxrhxPR4mKQ,"['Peruvian', 'Restaurants']"
MNXnay3Dsb-lDMYsvQgimg,"['Food', 'Pizza', 'Restaurants']"
ekHwmWNXW6etO4m1ZPWZ_w,"['Italian', 'Pizza', 'Restaurants']"
O4ezPAZ9NLUYnigDekjz-Q,"['Burgers', 'Fast Food', 'Restaurants']"
IeYRnFUquMjehUTwXsZ5Vg,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
Ykd9SxLkYXBkdP21Gtn5VQ,"['Mexican', 'Restaurants']"
ziaio7q8ck-4HR1G0u2RpA,"['Thai', 'Asian Fusion', 'Cambodian', 'Restaurants']"
xjutspTVavp-QMEL42zglg,"['Latin American', 'Restaurants']"
